date,city,cid,industry,platform,number,amount
2014/9/1,南投縣,M,住宿服務業,無載具,682,2472664
2014/9/1,南投縣,M,專門設計服務業,無載具,4605,4706764
2014/9/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,7,23639
2014/9/1,南投縣,M,批發業,無載具,30229,51387902
2014/9/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1496,2090267
2014/9/1,南投縣,M,陸上運輸業,無載具,5731,1424901
2014/9/1,南投縣,M,零售業,無載具,5105397,1147966252
2014/9/1,南投縣,M,電信業,無載具,12683,29783264
2014/9/1,南投縣,M,飲料製造業,無載具,56101,14482074
2014/9/1,南投縣,M,餐飲業,無載具,16925,3687016
2014/9/1,南投縣,M,不動產經營及相關服務業,使用載具,1270,104257
2014/9/1,南投縣,M,化學材料製造業,使用載具,374,3209235
2014/9/1,南投縣,M,專門設計服務業,使用載具,16,6179
2014/9/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,11407,17775952
2014/9/1,南投縣,M,批發業,使用載具,6866,22800396
2014/9/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,10,1255
2014/9/1,南投縣,M,陸上運輸業,使用載具,30946,5175534
2014/9/1,南投縣,M,零售業,使用載具,271923,48657166
2014/9/1,南投縣,M,電信業,使用載具,14309,5091164
2014/9/1,南投縣,M,電腦系統設計服務業,使用載具,10,17281
2014/9/1,南投縣,M,飲料製造業,使用載具,39,56358
2014/9/1,南投縣,M,餐飲業,使用載具,45,10620
2014/8/1,南投縣,M,不動產經營及相關服務業,無載具,21968,2050256
2014/8/1,南投縣,M,專門設計服務業,無載具,4631,4896107
2014/8/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,12,30069
2014/8/1,南投縣,M,批發業,無載具,29256,47262939
2014/8/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1768,2451908
2014/8/1,南投縣,M,陸上運輸業,無載具,5478,1743026
2014/8/1,南投縣,M,零售業,無載具,5227844,1273285654
2014/8/1,南投縣,M,電信業,無載具,4831,7337201
2014/8/1,南投縣,M,飲料製造業,無載具,79479,19547140
2014/8/1,南投縣,M,餐飲業,無載具,20511,5095153
2014/8/1,南投縣,M,不動產經營及相關服務業,使用載具,1342,118875
2014/8/1,南投縣,M,化學材料製造業,使用載具,373,2586500
2014/8/1,南投縣,M,專門設計服務業,使用載具,19,8058
2014/8/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,11218,17169997
2014/8/1,南投縣,M,批發業,使用載具,6227,17824809
2014/8/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,12,1664
2014/8/1,南投縣,M,陸上運輸業,使用載具,46244,8148869
2014/8/1,南投縣,M,零售業,使用載具,284127,56431582
2014/8/1,南投縣,M,電信業,使用載具,13459,4815997
2014/8/1,南投縣,M,飲料製造業,使用載具,25,18831
2014/8/1,南投縣,M,餐飲業,使用載具,25,3548
2014/7/1,南投縣,M,不動產經營及相關服務業,無載具,23607,2161660
2014/7/1,南投縣,M,專門設計服務業,無載具,4772,5459594
2014/7/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,8,31652
2014/7/1,南投縣,M,批發業,無載具,28514,45382771
2014/7/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1704,2294193
2014/7/1,南投縣,M,陸上運輸業,無載具,5576,1833509
2014/7/1,南投縣,M,零售業,無載具,5364656,1243363927
2014/7/1,南投縣,M,電信業,無載具,4858,7445029
2014/7/1,南投縣,M,飲料製造業,無載具,76794,15877587
2014/7/1,南投縣,M,餐飲業,無載具,18798,4315556
2014/7/1,南投縣,M,不動產經營及相關服務業,使用載具,1164,106251
2014/7/1,南投縣,M,化學材料製造業,使用載具,274,2060275
2014/7/1,南投縣,M,專門設計服務業,使用載具,15,7861
2014/7/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,12432,19928925
2014/7/1,南投縣,M,批發業,使用載具,6248,18887289
2014/7/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,4,303
2014/7/1,南投縣,M,陸上運輸業,使用載具,34965,6262748
2014/7/1,南投縣,M,零售業,使用載具,271587,52667076
2014/7/1,南投縣,M,電信業,使用載具,14454,5219983
2014/7/1,南投縣,M,飲料製造業,使用載具,28,14617
2014/7/1,南投縣,M,餐飲業,使用載具,34,6129
2014/6/1,南投縣,M,不動產經營及相關服務業,無載具,20438,1950900
2014/6/1,南投縣,M,專門設計服務業,無載具,4738,5672223
2014/6/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,12,41112
2014/6/1,南投縣,M,批發業,無載具,16995,36704600
2014/6/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1657,2424571
2014/6/1,南投縣,M,陸上運輸業,無載具,5599,1433593
2014/6/1,南投縣,M,零售業,無載具,4922341,1116047262
2014/6/1,南投縣,M,電信業,無載具,4572,7052829
2014/6/1,南投縣,M,飲料製造業,無載具,67446,14957960
2014/6/1,南投縣,M,餐飲業,無載具,15463,3340709
2014/6/1,南投縣,M,不動產經營及相關服務業,使用載具,994,83355
2014/6/1,南投縣,M,化學材料製造業,使用載具,333,2263980
2014/6/1,南投縣,M,專門設計服務業,使用載具,10,5161
2014/6/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,11589,18760624
2014/6/1,南投縣,M,批發業,使用載具,7279,20629831
2014/6/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,4,4140
2014/6/1,南投縣,M,陸上運輸業,使用載具,18020,2955228
2014/6/1,南投縣,M,零售業,使用載具,248328,44757822
2014/6/1,南投縣,M,電信業,使用載具,13637,4060901
2014/6/1,南投縣,M,飲料製造業,使用載具,13,3675
2014/6/1,南投縣,M,餐飲業,使用載具,14,2284
2014/5/1,南投縣,M,不動產經營及相關服務業,無載具,19690,1952509
2014/5/1,南投縣,M,專門設計服務業,無載具,4611,5560184
2014/5/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,6,15092
2014/5/1,南投縣,M,批發業,無載具,10164,28248375
2014/5/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1555,2114889
2014/5/1,南投縣,M,陸上運輸業,無載具,4858,1290612
2014/5/1,南投縣,M,零售業,無載具,4743305,1086277440
2014/5/1,南投縣,M,電信業,無載具,4604,7522775
2014/5/1,南投縣,M,飲料製造業,無載具,63985,15457100
2014/5/1,南投縣,M,餐飲業,無載具,8567,1690341
2014/5/1,南投縣,M,不動產經營及相關服務業,使用載具,1010,96447
2014/5/1,南投縣,M,化學材料製造業,使用載具,319,1590775
2014/5/1,南投縣,M,專門設計服務業,使用載具,20,6860
2014/5/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,10929,15966440
2014/5/1,南投縣,M,批發業,使用載具,7742,20000256
2014/5/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,4,4759
2014/5/1,南投縣,M,陸上運輸業,使用載具,17188,2913605
2014/5/1,南投縣,M,零售業,使用載具,243679,44809459
2014/5/1,南投縣,M,電信業,使用載具,13621,4173491
2014/5/1,南投縣,M,飲料製造業,使用載具,5,1730
2014/5/1,南投縣,M,餐飲業,使用載具,41,7717
2014/4/1,南投縣,M,不動產經營及相關服務業,無載具,19797,1953051
2014/4/1,南投縣,M,專門設計服務業,無載具,4355,4530615
2014/4/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,12,23032
2014/4/1,南投縣,M,批發業,無載具,10234,30591496
2014/4/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1313,1900051
2014/4/1,南投縣,M,陸上運輸業,無載具,4114,1287211
2014/4/1,南投縣,M,零售業,無載具,4653419,1059184411
2014/4/1,南投縣,M,電信業,無載具,4451,7670061
2014/4/1,南投縣,M,飲料製造業,無載具,68271,15768860
2014/4/1,南投縣,M,餐飲業,無載具,8497,1577289
2014/4/1,南投縣,M,不動產經營及相關服務業,使用載具,1140,99933
2014/4/1,南投縣,M,住宿服務業,使用載具,2,4120
2014/4/1,南投縣,M,化學材料製造業,使用載具,222,1392370
2014/4/1,南投縣,M,專門設計服務業,使用載具,22,11186
2014/4/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,11653,18403010
2014/4/1,南投縣,M,批發業,使用載具,6053,15758450
2014/4/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,5,165
2014/4/1,南投縣,M,陸上運輸業,使用載具,13029,2120972
2014/4/1,南投縣,M,零售業,使用載具,245878,45047603
2014/4/1,南投縣,M,電信業,使用載具,13786,4056070
2014/4/1,南投縣,M,飲料製造業,使用載具,6,1375
2014/4/1,南投縣,M,餐飲業,使用載具,21,3836
2014/3/1,南投縣,M,不動產經營及相關服務業,無載具,19767,2000608
2014/3/1,南投縣,M,專門設計服務業,無載具,4789,4720806
2014/3/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,2,4461
2014/3/1,南投縣,M,批發業,無載具,10636,27694552
2014/3/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1432,1892923
2014/3/1,南投縣,M,陸上運輸業,無載具,4168,1795691
2014/3/1,南投縣,M,零售業,無載具,4513554,1012825619
2014/3/1,南投縣,M,電信業,無載具,4787,7569243
2014/3/1,南投縣,M,飲料製造業,無載具,69082,17505458
2014/3/1,南投縣,M,餐飲業,無載具,8816,1561673
2014/3/1,南投縣,M,不動產經營及相關服務業,使用載具,1122,109553
2014/3/1,南投縣,M,化學材料製造業,使用載具,252,2095500
2014/3/1,南投縣,M,專門設計服務業,使用載具,202,8493
2014/3/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,12000,19456873
2014/3/1,南投縣,M,批發業,使用載具,5652,15316236
2014/3/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,10,395
2014/3/1,南投縣,M,陸上運輸業,使用載具,9970,1696283
2014/3/1,南投縣,M,零售業,使用載具,237978,49880209
2014/3/1,南投縣,M,電信業,使用載具,16114,4842568
2014/3/1,南投縣,M,飲料製造業,使用載具,2,1920
2014/3/1,南投縣,M,餐飲業,使用載具,14,2184
2014/2/1,南投縣,M,不動產經營及相關服務業,無載具,20033,2198064
2014/2/1,南投縣,M,專門設計服務業,無載具,4456,4287998
2014/2/1,南投縣,M,批發業,無載具,13802,24433732
2014/2/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1763,2672094
2014/2/1,南投縣,M,陸上運輸業,無載具,2769,616788
2014/2/1,南投縣,M,零售業,無載具,4364098,976840783
2014/2/1,南投縣,M,電信業,無載具,4418,8920076
2014/2/1,南投縣,M,飲料製造業,無載具,75961,21899744
2014/2/1,南投縣,M,餐飲業,無載具,9610,2001076
2014/2/1,南投縣,M,不動產經營及相關服務業,使用載具,1212,131175
2014/2/1,南投縣,M,化學材料製造業,使用載具,255,990190
2014/2/1,南投縣,M,專門設計服務業,使用載具,38,2259
2014/2/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,10587,16848508
2014/2/1,南投縣,M,批發業,使用載具,3268,10010707
2014/2/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,4,85
2014/2/1,南投縣,M,陸上運輸業,使用載具,8715,1428448
2014/2/1,南投縣,M,零售業,使用載具,243110,50529284
2014/2/1,南投縣,M,電信業,使用載具,11991,3655369
2014/2/1,南投縣,M,飲料製造業,使用載具,2,688
2014/2/1,南投縣,M,餐飲業,使用載具,22,3376
2014/1/1,南投縣,M,不動產經營及相關服務業,無載具,21981,2206211
2014/1/1,南投縣,M,專門設計服務業,無載具,8203,8540548
2014/1/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,1,3319
2014/1/1,南投縣,M,批發業,無載具,14499,41032456
2014/1/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1652,2522929
2014/1/1,南投縣,M,陸上運輸業,無載具,4771,1579199
2014/1/1,南投縣,M,零售業,無載具,4484206,1038712606
2014/1/1,南投縣,M,電信業,無載具,4131,9423193
2014/1/1,南投縣,M,飲料製造業,無載具,60771,23423903
2014/1/1,南投縣,M,餐飲業,無載具,9060,1855824
2014/1/1,南投縣,M,不動產經營及相關服務業,使用載具,1382,140311
2014/1/1,南投縣,M,化學材料製造業,使用載具,265,1006640
2014/1/1,南投縣,M,專門設計服務業,使用載具,36,15273
2014/1/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,12498,20939276
2014/1/1,南投縣,M,批發業,使用載具,2968,10045535
2014/1/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,8,380
2014/1/1,南投縣,M,陸上運輸業,使用載具,28338,4802551
2014/1/1,南投縣,M,零售業,使用載具,256471,69539314
2014/1/1,南投縣,M,電信業,使用載具,13058,4095424
2014/1/1,南投縣,M,飲料製造業,使用載具,2,660
2014/1/1,南投縣,M,餐飲業,使用載具,4,485
2013/12/1,南投縣,M,不動產經營及相關服務業,無載具,8691,860819
2013/12/1,南投縣,M,傳播及節目播送業,無載具,6,20722
2013/12/1,南投縣,M,專門設計服務業,無載具,5358,5450708
2013/12/1,南投縣,M,批發業,無載具,9813,21320211
2013/12/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1345,1985162
2013/12/1,南投縣,M,陸上運輸業,無載具,6111,2005504
2013/12/1,南投縣,M,零售業,無載具,4232413,948446586
2013/12/1,南投縣,M,電信業,無載具,16888,12842698
2013/12/1,南投縣,M,飲料製造業,無載具,70408,20633850
2013/12/1,南投縣,M,餐飲業,無載具,8978,1710009
2013/12/1,南投縣,M,不動產經營及相關服務業,使用載具,529,51411
2013/12/1,南投縣,M,化學材料製造業,使用載具,236,979705
2013/12/1,南投縣,M,專門設計服務業,使用載具,27,5735
2013/12/1,南投縣,M,批發業,使用載具,3141,9729927
2013/12/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,10,946
2013/12/1,南投縣,M,陸上運輸業,使用載具,31057,5230350
2013/12/1,南投縣,M,零售業,使用載具,240883,54709320
2013/12/1,南投縣,M,電信業,使用載具,1,150
2013/12/1,南投縣,M,飲料製造業,使用載具,2,1770
2013/12/1,南投縣,M,餐飲業,使用載具,6,654
2013/11/1,南投縣,M,傳播及節目播送業,無載具,5,29753
2013/11/1,南投縣,M,專門設計服務業,無載具,4730,4975052
2013/11/1,南投縣,M,批發業,無載具,9136,16395323
2013/11/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1223,1754234
2013/11/1,南投縣,M,陸上運輸業,無載具,4793,1236390
2013/11/1,南投縣,M,零售業,無載具,4368976,915802295
2013/11/1,南投縣,M,電信業,無載具,15787,12323056
2013/11/1,南投縣,M,飲料製造業,無載具,80524,18493016
2013/11/1,南投縣,M,餐飲業,無載具,10101,1877223
2013/11/1,南投縣,M,化學材料製造業,使用載具,287,1009605
2013/11/1,南投縣,M,專門設計服務業,使用載具,13,3404
2013/11/1,南投縣,M,批發業,使用載具,4250,10859205
2013/11/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,9,375
2013/11/1,南投縣,M,陸上運輸業,使用載具,34765,5710570
2013/11/1,南投縣,M,零售業,使用載具,233925,47260275
2013/11/1,南投縣,M,餐飲業,使用載具,8,985
2013/10/1,南投縣,M,傳播及節目播送業,無載具,6,19966
2013/10/1,南投縣,M,專門設計服務業,無載具,5083,5025001
2013/10/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,1064,1934042
2013/10/1,南投縣,M,批發業,無載具,9143,14263428
2013/10/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1329,1886585
2013/10/1,南投縣,M,陸上運輸業,無載具,3638,918190
2013/10/1,南投縣,M,零售業,無載具,4640147,924819002
2013/10/1,南投縣,M,電信業,無載具,17163,12797032
2013/10/1,南投縣,M,飲料製造業,無載具,69188,14899167
2013/10/1,南投縣,M,餐飲業,無載具,11539,2079798
2013/10/1,南投縣,M,化學材料製造業,使用載具,371,2978340
2013/10/1,南投縣,M,專門設計服務業,使用載具,24,3360
2013/10/1,南投縣,M,批發業,使用載具,6794,22076021
2013/10/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,3,180
2013/10/1,南投縣,M,陸上運輸業,使用載具,17190,2810565
2013/10/1,南投縣,M,零售業,使用載具,231647,40631456
2013/10/1,南投縣,M,飲料製造業,使用載具,2,610
2013/10/1,南投縣,M,餐飲業,使用載具,13,1970
2013/9/1,南投縣,M,專門設計服務業,無載具,4989,5020763
2013/9/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,11553,17982792
2013/9/1,南投縣,M,批發業,無載具,9877,15838903
2013/9/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1469,2211203
2013/9/1,南投縣,M,陸上運輸業,無載具,3189,919630
2013/9/1,南投縣,M,零售業,無載具,4551063,939571651
2013/9/1,南投縣,M,電信業,無載具,15841,11998144
2013/9/1,南投縣,M,飲料製造業,無載具,62107,17171294
2013/9/1,南投縣,M,餐飲業,無載具,10841,2104704
2013/9/1,南投縣,M,化學材料製造業,使用載具,324,3225635
2013/9/1,南投縣,M,專門設計服務業,使用載具,13,4168
2013/9/1,南投縣,M,批發業,使用載具,6890,22651141
2013/9/1,南投縣,M,陸上運輸業,使用載具,33077,5619192
2013/9/1,南投縣,M,零售業,使用載具,223399,43224174
2013/9/1,南投縣,M,飲料製造業,使用載具,3,994
2013/9/1,南投縣,M,餐飲業,使用載具,12,1165
2013/8/1,南投縣,M,專門設計服務業,無載具,4524,4310534
2013/8/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,11224,16362115
2013/8/1,南投縣,M,批發業,無載具,10194,14659182
2013/8/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1601,2172222
2013/8/1,南投縣,M,陸上運輸業,無載具,3495,1309823
2013/8/1,南投縣,M,零售業,無載具,4664115,1042312112
2013/8/1,南投縣,M,電信業,無載具,14680,9570631
2013/8/1,南投縣,M,飲料製造業,無載具,72159,16197126
2013/8/1,南投縣,M,餐飲業,無載具,5137,816927
2013/8/1,南投縣,M,化學材料製造業,使用載具,319,2229060
2013/8/1,南投縣,M,專門設計服務業,使用載具,33,3016
2013/8/1,南投縣,M,批發業,使用載具,6179,18054825
2013/8/1,南投縣,M,陸上運輸業,使用載具,24707,4381169
2013/8/1,南投縣,M,零售業,使用載具,237116,55699754
2013/8/1,南投縣,M,飲料製造業,使用載具,4,3200
2013/8/1,南投縣,M,餐飲業,使用載具,3,160
2013/7/1,南投縣,M,專門設計服務業,無載具,4605,4482803
2013/7/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,12507,20024561
2013/7/1,南投縣,M,批發業,無載具,9847,15280073
2013/7/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1411,1822083
2013/7/1,南投縣,M,陸上運輸業,無載具,3157,914107
2013/7/1,南投縣,M,零售業,無載具,4703848,993349696
2013/7/1,南投縣,M,電信業,無載具,15239,8922832
2013/7/1,南投縣,M,飲料製造業,無載具,66765,13233347
2013/7/1,南投縣,M,餐飲業,無載具,5086,820865
2013/7/1,南投縣,M,化學材料製造業,使用載具,349,2150675
2013/7/1,南投縣,M,專門設計服務業,使用載具,17,1609
2013/7/1,南投縣,M,批發業,使用載具,6301,18958676
2013/7/1,南投縣,M,陸上運輸業,使用載具,30530,5422958
2013/7/1,南投縣,M,零售業,使用載具,248936,54383331
2013/7/1,南投縣,M,餐飲業,使用載具,1,45
2013/6/1,南投縣,M,專門設計服務業,無載具,4869,6434051
2013/6/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,11443,17764342
2013/6/1,南投縣,M,批發業,無載具,7734,11315699
2013/6/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1599,2403311
2013/6/1,南投縣,M,陸上運輸業,無載具,3384,844099
2013/6/1,南投縣,M,零售業,無載具,4672141,925570134
2013/6/1,南投縣,M,電信業,無載具,14362,9727996
2013/6/1,南投縣,M,飲料製造業,無載具,25793,5307963
2013/6/1,南投縣,M,餐飲業,無載具,5653,905317
2013/6/1,南投縣,M,化學材料製造業,使用載具,352,1900200
2013/6/1,南投縣,M,專門設計服務業,使用載具,19,7389
2013/6/1,南投縣,M,批發業,使用載具,6477,19837256
2013/6/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,1,1700
2013/6/1,南投縣,M,陸上運輸業,使用載具,16221,2671521
2013/6/1,南投縣,M,零售業,使用載具,265719,66960410
2013/6/1,南投縣,M,飲料製造業,使用載具,3,239
2013/6/1,南投縣,M,餐飲業,使用載具,6,1904
2013/5/1,南投縣,M,專門設計服務業,無載具,4879,5880954
2013/5/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,10733,14979230
2013/5/1,南投縣,M,批發業,無載具,5165,11104056
2013/5/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1240,1717945
2013/5/1,南投縣,M,陸上運輸業,無載具,3821,1066154
2013/5/1,南投縣,M,零售業,無載具,4480357,906993265
2013/5/1,南投縣,M,電信業,無載具,15566,11410217
2013/5/1,南投縣,M,餐飲業,無載具,5173,884262
2013/5/1,南投縣,M,化學材料製造業,使用載具,180,827655
2013/5/1,南投縣,M,專門設計服務業,使用載具,19,4481
2013/5/1,南投縣,M,批發業,使用載具,3555,10059096
2013/5/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,1,50
2013/5/1,南投縣,M,陸上運輸業,使用載具,12094,1990363
2013/5/1,南投縣,M,零售業,使用載具,221391,39960304
2013/5/1,南投縣,M,餐飲業,使用載具,1,30
2013/4/1,南投縣,M,專門設計服務業,無載具,4866,5702601
2013/4/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,11298,17415803
2013/4/1,南投縣,M,批發業,無載具,4627,11155956
2013/4/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1343,1919425
2013/4/1,南投縣,M,陸上運輸業,無載具,3435,932096
2013/4/1,南投縣,M,零售業,無載具,4125479,835047942
2013/4/1,南投縣,M,電信業,無載具,16675,11451665
2013/4/1,南投縣,M,餐飲業,無載具,5033,818449
2013/4/1,南投縣,M,專門設計服務業,使用載具,20,4021
2013/4/1,南投縣,M,批發業,使用載具,7,777
2013/4/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,4,3069
2013/4/1,南投縣,M,陸上運輸業,使用載具,9180,1544639
2013/4/1,南投縣,M,零售業,使用載具,210186,36396486
2013/4/1,南投縣,M,餐飲業,使用載具,28,1379
2013/3/1,南投縣,M,專門設計服務業,無載具,4969,4553306
2013/3/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,9157,17926602
2013/3/1,南投縣,M,批發業,無載具,3100,8359678
2013/3/1,南投縣,M,運動、娛樂及休閒服務業,無載具,1178,1653563
2013/3/1,南投縣,M,陸上運輸業,無載具,3728,1620698
2013/3/1,南投縣,M,零售業,無載具,4364067,854291816
2013/3/1,南投縣,M,電信業,無載具,18550,11570413
2013/3/1,南投縣,M,餐飲業,無載具,5224,745931
2013/3/1,南投縣,M,專門設計服務業,使用載具,284,16965
2013/3/1,南投縣,M,批發業,使用載具,2,395
2013/3/1,南投縣,M,陸上運輸業,使用載具,8531,1403450
2013/3/1,南投縣,M,零售業,使用載具,219330,36142825
2013/3/1,南投縣,M,餐飲業,使用載具,30,180
2013/2/1,南投縣,M,專門設計服務業,無載具,7050,6451493
2013/2/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,10826,18226534
2013/2/1,南投縣,M,批發業,無載具,2868,4922168
2013/2/1,南投縣,M,運動、娛樂及休閒服務業,無載具,177,259564
2013/2/1,南投縣,M,陸上運輸業,無載具,3336,848433
2013/2/1,南投縣,M,零售業,無載具,4234424,766581235
2013/2/1,南投縣,M,電信業,無載具,8937,9515259
2013/2/1,南投縣,M,餐飲業,無載具,5055,1014425
2013/2/1,南投縣,M,專門設計服務業,使用載具,116,7599
2013/2/1,南投縣,M,批發業,使用載具,1,13780
2013/2/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,1,10
2013/2/1,南投縣,M,陸上運輸業,使用載具,15167,2633970
2013/2/1,南投縣,M,零售業,使用載具,227695,41631172
2013/2/1,南投縣,M,餐飲業,使用載具,56,709
2013/1/1,南投縣,M,專門設計服務業,無載具,7526,7507434
2013/1/1,南投縣,M,影片服務、聲音錄製及音樂出版業,無載具,12640,21216616
2013/1/1,南投縣,M,批發業,無載具,2997,7361711
2013/1/1,南投縣,M,陸上運輸業,無載具,5121,1478465
2013/1/1,南投縣,M,零售業,無載具,3914911,693727982
2013/1/1,南投縣,M,電信業,無載具,13589,5193193
2013/1/1,南投縣,M,餐飲業,無載具,4730,946057
2013/1/1,南投縣,M,專門設計服務業,使用載具,97,10290
2013/1/1,南投縣,M,批發業,使用載具,6,0
2013/1/1,南投縣,M,陸上運輸業,使用載具,18982,3175118
2013/1/1,南投縣,M,零售業,使用載具,215756,38155268
2013/1/1,南投縣,M,餐飲業,使用載具,59,3572
2016/8/1,彰化縣,N,不動產經營及相關服務業,無載具,25419,5158945
2016/8/1,彰化縣,N,人力仲介及供應業,無載具,66194,6096364
2016/8/1,彰化縣,N,企業總管理機構及管理顧問業,無載具,48,2580565
2016/8/1,彰化縣,N,個人及家庭用品維修業,無載具,170,317521
2016/8/1,彰化縣,N,傳播及節目播送業,無載具,3,4389
2016/8/1,彰化縣,N,化學材料製造業,無載具,58,31450
2016/8/1,彰化縣,N,印刷及資料儲存媒體複製業,無載具,45,75244
2016/8/1,彰化縣,N,批發業,無載具,317979,361577605
2016/8/1,彰化縣,N,教育服務業,無載具,138,991733
2016/8/1,彰化縣,N,租賃業,無載具,210,750936
2016/8/1,彰化縣,N,紡織業,無載具,74,391122
2016/8/1,彰化縣,N,資料處理及資訊供應服務業,無載具,60,174033
2016/8/1,彰化縣,N,農、牧業,無載具,347,15149990
2016/8/1,彰化縣,N,運動、娛樂及休閒服務業,無載具,6887,10705071
2016/8/1,彰化縣,N,運輸輔助業,無載具,3409,1238638
2016/8/1,彰化縣,N,金屬製品製造業,無載具,7,1983323
2016/8/1,彰化縣,N,陸上運輸業,無載具,11309,3096240
2016/8/1,彰化縣,N,零售業,無載具,13306149,3128383679
2016/8/1,彰化縣,N,電信業,無載具,20650,190741278
2016/8/1,彰化縣,N,電力及燃氣供應業,無載具,519,43355460
2016/8/1,彰化縣,N,食品製造業,無載具,21230,427846096
2016/8/1,彰化縣,N,飲料製造業,無載具,67,942415
2016/8/1,彰化縣,N,餐飲業,無載具,1849513,251416450
2016/8/1,彰化縣,N,不動產經營及相關服務業,使用載具,46,5613
2016/8/1,彰化縣,N,人力仲介及供應業,使用載具,4354,1137239
2016/8/1,彰化縣,N,傳播及節目播送業,使用載具,51095,53594028
2016/8/1,彰化縣,N,化學材料製造業,使用載具,451,155143
2016/8/1,彰化縣,N,印刷及資料儲存媒體複製業,使用載具,47,33302
2016/8/1,彰化縣,N,批發業,使用載具,19260,41469356
2016/8/1,彰化縣,N,用水供應業,使用載具,187077,110442545
2016/8/1,彰化縣,N,租賃業,使用載具,1,1800
2016/8/1,彰化縣,N,資料處理及資訊供應服務業,使用載具,2981,763487
2016/8/1,彰化縣,N,運動、娛樂及休閒服務業,使用載具,54,17772
2016/8/1,彰化縣,N,運輸輔助業,使用載具,9418,1631379
2016/8/1,彰化縣,N,陸上運輸業,使用載具,10219,2409920
2016/8/1,彰化縣,N,零售業,使用載具,821043,181541218
2016/8/1,彰化縣,N,電信業,使用載具,947558,653315937
2016/8/1,彰化縣,N,電力及燃氣供應業,使用載具,480666,3084627384
2016/8/1,彰化縣,N,食品製造業,使用載具,23,8357
2016/8/1,彰化縣,N,餐飲業,使用載具,9493,1166618
2016/7/1,彰化縣,N,不動產經營及相關服務業,無載具,29074,6883667
2016/7/1,彰化縣,N,人力仲介及供應業,無載具,69551,6243513
2016/7/1,彰化縣,N,企業總管理機構及管理顧問業,無載具,44,2135241
2016/7/1,彰化縣,N,個人及家庭用品維修業,無載具,142,255609
2016/7/1,彰化縣,N,傳播及節目播送業,無載具,3,4346
